title,type,url
World trade slows sharply in 2001 — WTO report,World trade slows sharply in 2001 — WTO report,https://www.wto.org/english/news_e/pres01_e/pr249_e.htm
"Moore praises draft texts, urges WTO governments to move forward","Moore praises draft texts, urges WTO governments to move forward",https://www.wto.org/english/news_e/pres01_e/pr248_e.htm
Moore and Qatar's Min. Kamal reaffirm commitment to a successful Doha outcome,Moore and Qatar's Min. Kamal reaffirm commitment to a successful Doha outcome,https://www.wto.org/english/news_e/pres01_e/pr247_e.htm
WTO appoints new Appellate Body members,WTO appoints new Appellate Body members,https://www.wto.org/english/news_e/pres01_e/pr246_e.htm
Officials start new trade policy course,Officials start new trade policy course,https://www.wto.org/english/news_e/pres01_e/pr245_e.htm
Chinese Taipei's membership deal struck,Chinese Taipei's membership deal struck,https://www.wto.org/english/news_e/pres01_e/pr244_e.htm
WTO successfully concludes negotiations on China's entry,WTO successfully concludes negotiations on China's entry,https://www.wto.org/english/news_e/pres01_e/pr243_e.htm
“Geneva Week” focuses on preparations for Doha,“Geneva Week” focuses on preparations for Doha,https://www.wto.org/english/news_e/pres01_e/pr242_e.htm
Moore urges completion of work on China and Chinese Taipei accessions,Moore urges completion of work on China and Chinese Taipei accessions,https://www.wto.org/english/news_e/pres01_e/pr241_e.htm
647 non-governmental organizations eligible to attend the Doha ministerial,647 non-governmental organizations eligible to attend the Doha ministerial,https://www.wto.org/english/news_e/pres01_e/pr240_e.htm
Moore hails implementation breakthrough,Moore hails implementation breakthrough,https://www.wto.org/english/news_e/pres01_e/pr239_e.htm
Moore hails G-8 pledges on development and poverty alleviation,Moore hails G-8 pledges on development and poverty alleviation,https://www.wto.org/english/news_e/pres01_e/pr238_e.htm
17th WTO trade policy course concludes,17th WTO trade policy course concludes,https://www.wto.org/english/news_e/pres01_e/pr237_e.htm
Moore appoints advisory panel on WTO affairs,Moore appoints advisory panel on WTO affairs,https://www.wto.org/english/news_e/pres01_e/pr236_e.htm
Moore welcomes progress on China accession to the WTO,Moore welcomes progress on China accession to the WTO,https://www.wto.org/english/news_e/pres01_e/pr235_e.htm
Korea announces contribution to WTO Technical Assistance,Korea announces contribution to WTO Technical Assistance,https://www.wto.org/english/news_e/pres01_e/pr234_e.htm
"WTO members to press on, following ‘rich debate’ on medicines","WTO members to press on, following ‘rich debate’ on medicines",https://www.wto.org/english/news_e/pres01_e/pr233_e.htm
Moore welcomes China-EU agreement on Chinese accession to WTO,Moore welcomes China-EU agreement on Chinese accession to WTO,https://www.wto.org/english/news_e/pres01_e/pr232_e.htm
TRIPS: New WIPO-WTO initiative to help world’s poorest countries,TRIPS: New WIPO-WTO initiative to help world’s poorest countries,https://www.wto.org/english/news_e/pres01_e/pr231_e.htm
Moore welcomes China-US agreement on Chinese accession,Moore welcomes China-US agreement on Chinese accession,https://www.wto.org/english/news_e/pres01_e/pr230_e.htm
Moore calls for greater parliamentary scrutiny of WTO,Moore calls for greater parliamentary scrutiny of WTO,https://www.wto.org/english/news_e/pres01_e/pr223_e.htm
WTO Secretariat releases 2001 Annual report,WTO Secretariat releases 2001 Annual report,https://www.wto.org/english/news_e/pres01_e/pr226_e.htm
WTO symposium to focus on issues confronting the world trading system,WTO symposium to focus on issues confronting the world trading system,https://www.wto.org/english/news_e/pres01_e/pr229_e.htm
Moore hails spirit of co-operation among ministers for Doha success,Moore hails spirit of co-operation among ministers for Doha success,https://www.wto.org/english/news_e/pres01_e/pr228_e.htm
Wealthy nations and agencies must step up efforts to help the “poorest of the poor” — Moore,Wealthy nations and agencies must step up efforts to help the “poorest of the poor” — Moore,https://www.wto.org/english/news_e/pres01_e/pr227_e.htm
Spain helps fund WTO course for Latin American officials,Spain helps fund WTO course for Latin American officials,https://www.wto.org/english/news_e/pres01_e/pr225_e.htm
General Council approves accession of Moldova,General Council approves accession of Moldova,https://www.wto.org/english/news_e/pres01_e/pr224_e.htm
"Significant trade barriers remain after Uruguay Round, says new WTO Secretariat study","Significant trade barriers remain after Uruguay Round, says new WTO Secretariat study",https://www.wto.org/english/news_e/pres01_e/pr222_e.htm
17th WTO Trade Policy Course opens in Geneva,17th WTO Trade Policy Course opens in Geneva,https://www.wto.org/english/news_e/pres01_e/pr221_e.htm
Experts: Affordable medicines for poor countries are feasible,Experts: Affordable medicines for poor countries are feasible,https://www.wto.org/english/news_e/pres01_e/pr220_e.htm
Moore congratulates WTO trade course graduates,Moore congratulates WTO trade course graduates,https://www.wto.org/english/news_e/pres01_e/pr219_e.htm
"WTO's technical assistance gets a boost from Hong Kong, China","WTO's technical assistance gets a boost from Hong Kong, China",https://www.wto.org/english/news_e/pres01_e/pr218_e.htm
Services negotiations enter new bargaining phase,Services negotiations enter new bargaining phase,https://www.wto.org/english/news_e/pres01_e/pr217_e.htm
Moore and Putin upbeat on Russia's membership bid,Moore and Putin upbeat on Russia's membership bid,https://www.wto.org/english/news_e/pres01_e/pr216_e.htm
WTO agriculture negotiations move swiftly to ‘phase 2’,WTO agriculture negotiations move swiftly to ‘phase 2’,https://www.wto.org/english/news_e/pres01_e/pr215_e.htm
Trade programme for poorest countries gets $4.5-million boost,Trade programme for poorest countries gets $4.5-million boost,https://www.wto.org/english/news_e/pres01_e/pr214_e.htm
"WTO, WHO convene workshop on affordable drugs","WTO, WHO convene workshop on affordable drugs",https://www.wto.org/english/news_e/pres01_e/pr213_e.htm
Moore applauds free access for LDC exports by EU,Moore applauds free access for LDC exports by EU,https://www.wto.org/english/news_e/pres01_e/pr212_e.htm
Tourism Symposium at the WTO,Tourism Symposium at the WTO,https://www.wto.org/english/news_e/pres01_e/pr211_e.htm
Moore welcomes Bush Administration support for new round,Moore welcomes Bush Administration support for new round,https://www.wto.org/english/news_e/pres01_e/pr210_e.htm
Moldova concludes membership negotiations,Moldova concludes membership negotiations,https://www.wto.org/english/news_e/pres01_e/pr209_e.htm
WTO and World Bank release book on internationalization of financial services,WTO and World Bank release book on internationalization of financial services,https://www.wto.org/english/news_e/pres01_e/pr208_e.htm
WTO elects officers for 2001,WTO elects officers for 2001,https://www.wto.org/english/news_e/pres01_e/pr207_e.htm
“The WTO is now at your fingertips” — Moore,“The WTO is now at your fingertips” — Moore,https://www.wto.org/english/news_e/pres01_e/pr206_e.htm
WTO starts 16th trade policy course,WTO starts 16th trade policy course,https://www.wto.org/english/news_e/pres01_e/pr205_e.htm
